"","Security","Date","ROC","RSI","SO_SMA","CCI","Change"
"249","HDFC",2017-08-22,-4.3,27.4341521160106,43.0517803455563,-82.113,"GAIN"
"250","HDFC",2017-08-23,-5,31.4321926489226,42.3149028700697,-61.601,"LOSS"
"251","HDFC",2017-08-24,-3.6,31.0874334064556,42.2892173183752,-67.955,"GAIN"
"252","HDFC",2017-08-28,-2,29.8564593301436,46.0614547620198,-38.366,"LOSS"
"253","HDFC",2017-08-29,-2.6,33.085896076352,47.2483153042262,-43.924,"LOSS"
"254","HDFC",2017-08-30,0.37,34.5642540620384,50.5955160945203,-46.902,"LOSS"
"255","HDFC",2017-08-31,0.56,33.8762214983713,49.883094234276,-56.518,"LOSS"
"256","HDFC",2017-09-01,-1.1,45.2392460125665,48.805492584864,-56.74,"LOSS"
"257","HDFC",2017-09-04,-3.3,40.9448818897638,38.3821716337843,-112.079,"GAIN"
"258","HDFC",2017-09-05,-2,47.8361669242659,38.7485859276218,-61.635,"LOSS"
"259","HDFC",2017-09-06,-2,39.6825396825397,38.4448391553188,-80.58,"GAIN"
"260","HDFC",2017-09-07,-0.8,38.5062240663901,48.4507598184331,-23.256,"GAIN"
"261","HDFC",2017-09-08,-0.73,40.4088734232275,48.1349911190055,2.088,"GAIN"
"262","HDFC",2017-09-11,0.72,54.83998419597,63.2769764986253,68.554,"GAIN"
"263","HDFC",2017-09-12,3.1,63.5038860103627,72.0937743116823,192.569,"LOSS"
"264","HDFC",2017-09-13,1.7,59.8295992426633,78.906062247148,138.114,"GAIN"
"265","HDFC",2017-09-14,5.2,68.7727509100364,81.2094070139479,171.13,"LOSS"
"266","HDFC",2017-09-15,5.5,66.1294728216334,85.0348909373111,157.327,"LOSS"
"267","HDFC",2017-09-18,5.6,68.6808510638298,89.918406781851,138.918,"GAIN"
"268","HDFC",2017-09-19,8.1,74.1885224616983,88.3792401795012,143.44,"GAIN"
"269","HDFC",2017-09-20,11,78.5498489425982,87.7544090640459,160.274,"LOSS"
"270","HDFC",2017-09-21,7.8,75.3119429590018,84.5371834488842,112.362,"LOSS"
"271","HDFC",2017-09-22,6.7,73.6223045088217,75.3971082477208,59.278,"GAIN"
"272","HDFC",2017-09-25,6.6,70.9452975047985,68.0092909315332,50.214,"GAIN"
"273","HDFC",2017-09-26,6.8,73.6379183972637,63.5964942118634,62.77,"GAIN"
"274","HDFC",2017-09-27,5.4,73.6379183972637,64.1358852630313,55.095,"LOSS"
"275","HDFC",2017-09-28,1.2,64.5043887818454,56.9937901331509,33.245,"LOSS"
"276","HDFC",2017-09-29,0.78,57.2004479283314,43.1729460396595,8.616,"LOSS"
"277","HDFC",2017-10-03,-2,50.419954186816,25.7865509163566,-5.061,"LOSS"
"278","HDFC",2017-10-04,-2.8,48.9377470355731,13.1848560011024,-32.394,"GAIN"
"279","HDFC",2017-10-05,-2.2,39.8953184065135,9.78342749529194,-30.712,"LOSS"
"280","HDFC",2017-10-06,-5,36.2483487450462,6.23917874556374,-63.374,"LOSS"
"281","HDFC",2017-10-09,-6.8,36.411889596603,6.1751618156789,-93.748,"LOSS"
"282","HDFC",2017-10-10,-6.4,25.9351620947631,3.35613056444423,-114.715,"LOSS"
"283","HDFC",2017-10-11,-5.2,13.0283911671925,5.11080212636514,-129.343,"GAIN"
"284","HDFC",2017-10-12,-4.8,20.9568733153638,9.96102258246162,-105.367,"LOSS"
"285","HDFC",2017-10-13,-6,22.2540250447227,11.5954126299049,-106.107,"GAIN"
"286","HDFC",2017-10-16,-5.8,23.8612473721093,13.7982416927432,-81.219,"LOSS"
"287","HDFC",2017-10-17,-4.7,20.5940594059405,8.7955835310677,-89.756,"LOSS"
"288","HDFC",2017-10-18,-5,15.6422864167178,11.0857096076195,-105,"GAIN"
"289","HDFC",2017-10-19,-3.9,26.6508635286149,15.3201709587937,-83.579,"LOSS"
"290","HDFC",2017-10-23,-3.5,27.5656742556917,21.5939298719007,-81.411,"GAIN"
"291","HDFC",2017-10-24,-2.3,38.5662431941924,32.8760519734118,-46.606,"GAIN"
"292","HDFC",2017-10-25,1.2,51.1074197120709,49.0378855944894,-7.446,"GAIN"
"293","HDFC",2017-10-26,2.3,53.0818278427205,71.2626995645864,41.623,"GAIN"
"294","HDFC",2017-10-27,3.6,59.9477958236659,85.7025831450704,84.161,"LOSS"
"295","HDFC",2017-10-30,3.8,59.7571552471813,88.3641513455193,95.922,"LOSS"
"296","HDFC",2017-10-31,1.7,58.2417582417582,80.8990277883456,52.739,"GAIN"
"297","HDFC",2017-11-01,3.2,61.2420293873025,75.0073811632713,63.331,"LOSS"
"298","HDFC",2017-11-02,2.5,58.3941605839416,71.2872748745202,60.085,"LOSS"
"299","HDFC",2017-11-03,2.9,60.4960677555959,70.7853557720697,60.08,"LOSS"
"300","HDFC",2017-11-06,2.8,52.317315894228,62.7103631532329,5.584,"LOSS"
"301","HDFC",2017-11-07,-0.41,47.7922077922078,46.6784765279008,-52.252,"LOSS"
"302","HDFC",2017-11-08,-1.1,47.6683937823834,27.3271639909866,-104.187,"GAIN"
"303","HDFC",2017-11-09,-0.52,52.2571496100213,23.1493726441318,-58.795,"GAIN"
"304","HDFC",2017-11-10,-2.2,55.404112864658,28.9108023307933,-38.824,"GAIN"
"305","HDFC",2017-11-13,-3,50.1336898395722,40.8785298072613,-16.01,"GAIN"
"306","HDFC",2017-11-14,-3,42.7738570113532,44.4942477215001,-5.704,"LOSS"
"307","HDFC",2017-11-15,-3.4,35.2414454748962,44.1356641266996,-41.81,"GAIN"
"308","HDFC",2017-11-16,-1.2,38.7847642079807,46.8250410877037,-12.691,"GAIN"
"309","HDFC",2017-11-17,-1.2,42.0116618075802,53.0341482624181,8.839,"GAIN"
"310","HDFC",2017-11-20,-0.31,50.4581551618815,66.5422036775707,24.651,"LOSS"
"311","HDFC",2017-11-21,0.1,47.6791916640353,75.6944459376645,30.634,"GAIN"
"312","HDFC",2017-11-22,3.3,55.2566566017019,82.8622902764612,95.107,"GAIN"
"313","HDFC",2017-11-23,5.8,58.5618354784555,86.2980412767835,100.252,"LOSS"
"314","HDFC",2017-11-24,7.1,64.8992248062016,90.0308778120866,102.677,"LOSS"
"315","HDFC",2017-11-27,2.8,66.6985340981517,83.8406116747538,57.012,"GAIN"
"316","HDFC",2017-11-28,4.2,78.857837181045,83.5697672840003,87.612,"LOSS"
"317","HDFC",2017-11-29,3.7,70.8257548199346,76.2217577962379,107.929,"LOSS"
"318","HDFC",2017-11-30,2.4,63.8570933055845,72.5540727470781,57.205,"LOSS"
"319","HDFC",2017-12-01,2.7,61.2210095497953,60.4595768530195,46.687,"LOSS"
"320","HDFC",2017-12-04,1.3,57.4460916442048,54.0002802297884,33.347,"LOSS"
"321","HDFC",2017-12-05,-0.82,52.8518288902665,40.5467893839027,-34.661,"LOSS"
"322","HDFC",2017-12-06,-2.9,43.4069212410501,23.5734721303893,-81.418,"GAIN"
"323","HDFC",2017-12-07,-0.8,49.3863393810032,17.2566312712941,-39.532,"LOSS"
"324","HDFC",2017-12-08,-4.6,39.9221032132425,13.6653444820879,-70.696,"GAIN"
"325","HDFC",2017-12-11,-2.8,47.7223893425011,23.8087676444649,-38.313,"LOSS"
"326","HDFC",2017-12-12,-3,40.7109004739336,24.0061162079511,-29.896,"LOSS"
"327","HDFC",2017-12-13,-2,37.707182320442,28.7155963302752,-55.339,"LOSS"
"328","HDFC",2017-12-14,-4.5,36.2389380530973,21.5137614678899,-94.968,"GAIN"
"329","HDFC",2017-12-15,-2,48.2335200344679,24.5565749235474,-20.849,"GAIN"
"330","HDFC",2017-12-18,-0.57,44.1162790697674,33.1804281345566,8.93,"GAIN"
"331","HDFC",2017-12-19,0.17,46.6558290757083,51.922707201679,48.658,"LOSS"
"332","HDFC",2017-12-20,0.19,47.9818485789348,59.0558677255375,31.632,"LOSS"
"333","HDFC",2017-12-21,1.1,47.0491803278689,60.1679664067187,4.037,"GAIN"
"334","HDFC",2017-12-22,2.5,48.6902186974285,51.5627857546664,50.252,"GAIN"
"335","HDFC",2017-12-26,1.4,57.1071696227829,49.6803320567267,24.981,"LOSS"
"336","HDFC",2017-12-27,3.3,61.6504854368932,50.0165508109897,33.577,"GAIN"
"337","HDFC",2017-12-28,1.2,55.2407932011332,53.3598146309169,90.348,"GAIN"
"338","HDFC",2017-12-29,2.3,69.9611719025768,55.5374260075036,79.193,"LOSS"
"339","HDFC",2018-01-01,2.8,60.4661199827363,57.9242344493679,76.565,"GAIN"
"340","HDFC",2018-01-02,3.6,62.4390243902439,60.0522193211487,93.396,"GAIN"
"341","HDFC",2018-01-03,2.8,73.8405207485762,66.1270670147954,114.248,"GAIN"
"342","HDFC",2018-01-04,3.3,82.7117327117327,74.365058821764,149.745,"GAIN"
"343","HDFC",2018-01-05,3.3,78.7183165949307,82.4853245118571,151.195,"LOSS"
"344","HDFC",2018-01-08,3.5,73.5148514851485,80.4964794928585,118.059,"LOSS"
"345","HDFC",2018-01-09,3.3,64.2489471221338,72.8214374407138,80.848,"LOSS"
"346","HDFC",2018-01-10,2.8,64.6421845574389,62.9471544715447,43.626,"LOSS"
"347","HDFC",2018-01-11,0.68,60.219298245614,49.3089430894309,22.06,"GAIN"
"348","HDFC",2018-01-12,6.1,75.3733369535705,52.1924808231133,165.544,"GAIN"
"349","HDFC",2018-01-15,8.9,78.5528493733743,65.0285228244561,200.202,"LOSS"
"350","HDFC",2018-01-16,7.6,78.0545112781955,80.8757940163212,163.81,"GAIN"
"351","HDFC",2018-01-17,11,81.2900641025641,89.5771670944334,152.925,"LOSS"
"352","HDFC",2018-01-18,10,79.3003518940179,88.364877645782,139.655,"GAIN"
"353","HDFC",2018-01-19,12,83.1592219020173,89.7752689208775,153.83,"GAIN"
"354","HDFC",2018-01-22,12,84.125636672326,89.071248107471,146.97,"GAIN"
"355","HDFC",2018-01-23,14,84.9799196787149,91.4367119505522,147.105,"GAIN"
"356","HDFC",2018-01-24,16,85.5352722772278,95.404220736762,139.408,"LOSS"
"357","HDFC",2018-01-25,17,84.48087431694,94.6408025742492,132.328,"LOSS"
"358","HDFC",2018-01-29,14,76.0719808800788,88.3842901584089,95.163,"LOSS"
"359","HDFC",2018-01-30,15,75.2782415136339,79.9357208448118,74.73,"GAIN"
"360","HDFC",2018-01-31,13,79.4963144963145,79.6946740128558,85.969,"GAIN"
"361","HDFC",2018-02-01,13,84.6639862148191,85.9322766583291,105.722,"LOSS"
"362","HDFC",2018-02-02,11,76.5962924819774,87.2562104034131,98.423,"LOSS"
"363","HDFC",2018-02-05,5.5,64.6799949704514,76.4773878551101,57.956,"LOSS"
"364","HDFC",2018-02-06,4.6,62.8389934033716,61.7286200194363,20.744,"LOSS"
"365","HDFC",2018-02-07,0.07,54.6213253612357,47.9948837308117,22.452,"GAIN"
"366","HDFC",2018-02-08,0.038,56.8880318187297,41.1658755888459,14.996,"LOSS"
"367","HDFC",2018-02-09,-2.6,51.4719351040167,31.5080965704503,-8.372,"GAIN"
"368","HDFC",2018-02-12,-3,51.968401968402,31.073546496911,-0.013,"LOSS"
"369","HDFC",2018-02-14,-5.3,41.919774445726,22.8047956771361,-25.76,"LOSS"
"370","HDFC",2018-02-15,-4,35.7867017774852,16.5231340763256,-67.277,"LOSS"
"371","HDFC",2018-02-16,-6,32.070796460177,7.07601654981754,-127.532,"LOSS"
"372","HDFC",2018-02-19,-11,32.9254996971532,4.01680232039052,-160.317,"GAIN"
"373","HDFC",2018-02-20,-11,39.4608977325313,8.07121914076477,-121.599,"LOSS"
"374","HDFC",2018-02-21,-9.8,30.995385629532,11.7051585136691,-90.465,"LOSS"
"375","HDFC",2018-02-22,-7.2,21.5686274509804,15.6210220040007,-96.559,"GAIN"
"376","HDFC",2018-02-23,-5.6,25.8692628650905,18.5484478463002,-73.561,"LOSS"
"377","HDFC",2018-02-26,-4.2,29.8076923076924,21.3533517682254,-66.673,"GAIN"
"378","HDFC",2018-02-27,-4.2,35.4543825058254,27.1321297278544,-53.437,"GAIN"
"379","HDFC",2018-02-28,-3.6,40.734887396286,32.5014613351825,-46.558,"LOSS"
"380","HDFC",2018-03-01,-5.3,35.5276692038675,36.5996063840899,-38.441,"LOSS"
"381","HDFC",2018-03-05,-5.3,31.3543936092956,29.8652460043873,-73.872,"LOSS"
"382","HDFC",2018-03-06,-5.1,24.3642483171279,20.7196130375984,-99.094,"LOSS"
"383","HDFC",2018-03-07,-5.1,24.0494647471392,10.1648478781744,-136.023,"LOSS"
"384","HDFC",2018-03-08,-3.4,25.4740957966765,8.09022480634043,-128.186,"GAIN"
"385","HDFC",2018-03-09,-5.2,33.1705047685508,7.21627487397958,-109.558,"LOSS"
"386","HDFC",2018-03-12,-5.4,37.5164430413049,8.20257322423808,-103.375,"LOSS"
"387","HDFC",2018-03-13,-6.9,20.3103352729287,9.7610141984685,-121.11,"LOSS"
"388","HDFC",2018-03-14,-8.6,18.6894441611422,7.0198602552989,-124.018,"LOSS"
"389","HDFC",2018-03-15,-9.3,17.4731823599523,4.98525246048899,-128.878,"LOSS"
"390","HDFC",2018-03-16,-12,10.9868845409588,2.67762215253631,-141.996,"LOSS"
"391","HDFC",2018-03-19,-14,10.1955307262569,3.35128192663071,-145.382,"LOSS"
"392","HDFC",2018-03-20,-14,4.2724458204334,3.89155479281522,-131.007,"LOSS"
"393","HDFC",2018-03-21,-13,2.50662319135922,3.00829340199204,-117.97,"LOSS"
"394","HDFC",2018-03-22,-12,2.47983870967737,2.81326979589325,-109.57,"LOSS"
"395","HDFC",2018-03-23,-11,2.78532608695646,3.50697125887642,-108.158,"GAIN"
"396","HDFC",2018-03-26,-10,5.24459078080898,6.08014221243971,-91.402,"LOSS"
"397","HDFC",2018-03-27,-11,6.40252655756525,6.92506021214298,-82.117,"GAIN"
"398","HDFC",2018-03-28,-10,10.3371412649762,8.63888997962958,-76.28,"GAIN"
"399","HDFC",2018-04-02,-8.1,10.2871480345693,10.3860346443913,-61.826,"LOSS"
"400","HDFC",2018-04-03,-7.7,9.96489332973267,11.3319918426259,-66.618,"LOSS"
"401","HDFC",2018-04-04,-7.4,10.8433734939759,9.04899133902778,-67.654,"GAIN"
"402","HDFC",2018-04-05,-4.9,13.2929550525981,6.39205941058082,-62.539,"GAIN"
"403","HDFC",2018-04-06,-1.5,25.4347826086957,11.3334408225505,-47.127,"LOSS"
"404","HDFC",2018-04-09,-1.6,30.5825242718447,19.0791687236949,-42.435,"LOSS"
"405","HDFC",2018-04-10,-1,37.5343721356554,29.2272988831837,-31.44,"LOSS"
"406","HDFC",2018-04-11,-1.3,35.4238754325259,26.6972241656089,-49.039,"LOSS"
"407","HDFC",2018-04-12,-0.82,36.0951961216395,20.9789149582101,-60.916,"GAIN"
"408","HDFC",2018-04-13,-0.92,41.3921113689094,14.527147723496,-54.727,"LOSS"
"409","HDFC",2018-04-16,-1.6,40.2890695573622,13.0884776766943,-103.874,"GAIN"
"410","HDFC",2018-04-17,-1.8,39.6897810218977,15.9085924753042,-104.347,"LOSS"
"411","HDFC",2018-04-18,-2.8,39.7078959379279,13.1045241809674,-116.239,"LOSS"
"412","HDFC",2018-04-19,-2.6,32.8779599271403,10.9230498941982,-137.309,"GAIN"
"413","HDFC",2018-04-20,0.67,45.8486407053636,22.1223292939456,-25.038,"GAIN"
"414","HDFC",2018-04-23,4.5,64.0202702702704,47.0488661362673,160.695,"GAIN"
"415","HDFC",2018-04-24,5,72.3136246786633,75.7081771365049,211.169,"LOSS"
"416","HDFC",2018-04-25,4.4,66.9167473378509,83.4863726252267,151.059,"GAIN"
"417","HDFC",2018-04-26,4.6,63.9409126879452,81.1168551007147,138.474,"LOSS"
"418","HDFC",2018-04-27,5.2,64.1439534268325,74.495126705653,116.731,"GAIN"
"419","HDFC",2018-04-30,6.7,66.4768507056202,76.5679012345679,109.759,"LOSS"
"420","HDFC",2018-05-02,5.8,68.2684973302823,76.2716049382716,94.223,"LOSS"
"421","HDFC",2018-05-03,4.1,58.8686691515019,68.4814814814815,29.402,"LOSS"
"422","HDFC",2018-05-04,2.2,53.3496732026144,52.4320987654321,-5.807,"LOSS"
"423","HDFC",2018-05-07,2.1,55.0126368997473,36.5679012345679,-23.166,"LOSS"
"424","HDFC",2018-05-08,2.6,54.1106128550075,29.5679012345679,-29.866,"LOSS"
"425","HDFC",2018-05-09,-0.91,52.7038269550749,24.5432098765432,-54.323,"LOSS"
"426","HDFC",2018-05-10,-5,53.4599156118144,19.5515700534058,-57.52,"LOSS"
"427","HDFC",2018-05-11,-8.1,42.7988205942391,12.2277543928739,-81.107,"LOSS"
"428","HDFC",2018-05-14,-7.3,25.0874125874126,12.0800912126301,-93.746,"LOSS"
"429","HDFC",2018-05-15,-7.9,10.7047872340426,12.5161563869874,-86.543,"LOSS"
"430","HDFC",2018-05-16,-8.1,11.1689212625738,13.7436849159708,-96.553,"LOSS"
"431","HDFC",2018-05-17,-9.3,8.98450946643715,10.0610452798934,-95.078,"LOSS"
"432","HDFC",2018-05-18,-9.7,8.59117840684659,5.75338918187121,-103.795,"LOSS"
"433","HDFC",2018-05-21,-8.2,0,3.20657867032205,-101.348,"GAIN"
"434","HDFC",2018-05-22,-6.8,0,4.57409772285069,-107.124,"LOSS"
"435","HDFC",2018-05-23,-6.8,0,6.69910902955563,-92.32,"LOSS"
"436","HDFC",2018-05-24,-9,0,8.37684106224481,-108.642,"LOSS"
"437","HDFC",2018-05-25,-8.2,0,6.78096477800415,-108.891,"GAIN"
"438","HDFC",2018-05-28,-4.9,24.1919686581782,15.5497406787655,-71.968,"GAIN"
"439","HDFC",2018-05-29,-1.9,36.6717557251908,31.9255889740249,-38.151,"GAIN"
"440","HDFC",2018-05-30,-0.47,43.1064073226544,54.5665346716221,-4.623,"LOSS"
"441","HDFC",2018-05-31,-1.1,43.6432088039386,65.5912015173618,2.847,"LOSS"
"442","HDFC",2018-06-01,-2.8,37.9119496855345,60.5439361270586,-37.926,"LOSS"
"443","HDFC",2018-06-04,-3.1,37.375992063492,47.0192149453156,-70.849,"LOSS"
"444","HDFC",2018-06-05,-4.7,33.4665778369975,26.9816572358124,-118.594,"GAIN"
"445","HDFC",2018-06-06,-0.67,43.2937512166634,26.9909787564264,-71.4,"GAIN"
"446","HDFC",2018-06-07,4.6,56.8130081300813,43.7139221284741,77.29,"LOSS"
"447","HDFC",2018-06-08,3.6,55.8503836317135,63.9430419559829,88.926,"GAIN"
"448","HDFC",2018-06-11,6.8,56.9177975354859,74.9641978736163,91.689,"GAIN"
"449","HDFC",2018-06-12,11,63.0239099859353,79.5907644845884,132.736,"LOSS"
"450","HDFC",2018-06-13,4.8,63.1660558218213,79.576784927523,114.239,"LOSS"
"451","HDFC",2018-06-14,2.7,63.1037881988452,77.2262714668249,81.521,"LOSS"
"452","HDFC",2018-06-15,-1.9,52.1109098509127,58.5109669447019,27.572,"LOSS"
"453","HDFC",2018-06-18,-1,48.3490566037736,49.0577695396973,0.62,"LOSS"
"454","HDFC",2018-06-19,1,45.3907203907204,39.1926681083308,-17.801,"LOSS"
"455","HDFC",2018-06-20,1.1,46.2160062160062,36.1342807125939,-18.568,"GAIN"
"456","HDFC",2018-06-21,4.1,51.1989192840257,34.363093399238,-14.263,"GAIN"
"457","HDFC",2018-06-22,1.6,53.8696537678208,34.816187828236,-44.136,"LOSS"
"458","HDFC",2018-06-25,-5.7,54.8850077814283,31.2385011863086,-67.545,"GAIN"
"459","HDFC",2018-06-26,-4.1,48.8331045303,23.039991635612,-75.041,"GAIN"
"460","HDFC",2018-06-27,-4.6,32.1456436931079,13.5733739865741,-65.149,"LOSS"
"461","HDFC",2018-06-28,-11,28.5648255142131,10.5518966029988,-105.385,"GAIN"
"462","HDFC",2018-06-29,-6.4,36.3205603625875,17.5332904255107,-66.959,"GAIN"
"463","HDFC",2018-07-02,-6,24.3329253365973,24.8728739260039,-61.938,"GAIN"
"464","HDFC",2018-07-03,-2.3,30.5266044980801,36.1492809101299,-37.92,"LOSS"
"465","HDFC",2018-07-04,-2.4,30.0892133008921,40.482203884393,-65.965,"LOSS"
"466","HDFC",2018-07-05,-2.7,36.7569352708058,46.1555383908617,-64.852,"LOSS"
"467","HDFC",2018-07-06,-2.4,36.5757476174828,45.8682203110583,-62.648,"GAIN"
"468","HDFC",2018-07-09,0.3,49.6609709791158,57.1915776986951,-2.291,"GAIN"
"469","HDFC",2018-07-10,0.92,55.532304472927,70.9252141821537,42.359,"GAIN"
"470","HDFC",2018-07-11,5,59.4659036719123,88.1108489933536,94.785,"LOSS"
"471","HDFC",2018-07-12,3.4,53.6863729742068,88.2643206390219,107.694,"LOSS"
"472","HDFC",2018-07-13,2.7,58.5803237858032,82.1554082216757,45.73,"LOSS"
"473","HDFC",2018-07-16,4.5,52.1827182718272,68.1879031276622,34.659,"LOSS"
"474","HDFC",2018-07-17,0.28,48.8441145281018,57.113301691615,-33.831,"GAIN"
"475","HDFC",2018-07-18,0.32,60.4479511326037,43.3356995713909,-24.743,"LOSS"
"476","HDFC",2018-07-19,-2.6,44.1690581789721,27.1974001843409,-74.497,"LOSS"
"477","HDFC",2018-07-20,-3.9,39.3244873341375,14.6077532426516,-125.273,"GAIN"
"478","HDFC",2018-07-23,-3,38.6285993167398,7.79527529023281,-126.709,"GAIN"
"479","HDFC",2018-07-24,-0.51,46.1521401641162,15.3530565152296,-58.857,"GAIN"
"480","HDFC",2018-07-25,-3,48.9485458612975,24.2272668975246,-15.65,"GAIN"
"481","HDFC",2018-07-26,-4,50.2712477396022,32.4483775811209,-38.93,"GAIN"
"482","HDFC",2018-07-27,-4.9,43.575275711721,36.7577273310247,-11.257,"GAIN"
"483","HDFC",2018-07-30,-1.8,45.8261511942871,45.517506733359,32.977,"GAIN"
"484","HDFC",2018-07-31,0.033,43.8489025012761,57.4836475567526,78.557,"LOSS"
"485","HDFC",2018-08-01,1.2,45.6308100929615,69.0442430374455,63.284,"LOSS"
"486","HDFC",2018-08-02,1.7,45.4136928363732,72.0197404984823,32.697,"GAIN"
"487","HDFC",2018-08-03,1.5,52.263251935676,71.8981481481482,24.188,"LOSS"
"488","HDFC",2018-08-06,3,52.734375,65.7407407407407,7.334,"GAIN"
"489","HDFC",2018-08-07,5.8,55.0185873605948,66.0648148148148,23.514,"GAIN"
"490","HDFC",2018-08-08,6,67.5542406311637,67.8395061728395,53.006,"LOSS"
"491","HDFC",2018-08-09,3.2,73.3404710920771,71.4969135802469,40.399,"GAIN"
"492","HDFC",2018-08-10,2.9,73.042223024179,70.5876322162177,39.107,"LOSS"
"493","HDFC",2018-08-13,2.5,65.9464131374244,66.5422761537535,26.61,"GAIN"
"494","HDFC",2018-08-14,1.9,65.0709219858156,63.0813955944793,42.264,"LOSS"
"495","HDFC",2018-08-16,-0.72,59.8912588874947,56.5940689110162,28.928,"GAIN"
"496","HDFC",2018-08-17,0.43,65.2787834902245,63.8471354262659,68.626,"LOSS"
"497","HDFC",2018-08-20,0.83,56.5144532886468,63.427718779184,104.569,"GAIN"
"498","HDFC",2018-08-21,5.6,66.3096397273612,78.1785915317923,178.906,"GAIN"
"499","HDFC",2018-08-23,9.9,78.3471489575483,81.9056959304883,220.085,"LOSS"
